# Each line below has the form
# ID x y heuristic-cost-to-go
# where ID is the unique integer ID number of the node (1 through N)
# (x y) is the location of the node in the plane and heuristic-cost-to-go
# is an optimistic estimate of the path length from that node to the
# goal node as needed by A* search.
1,-0.5,-0.5,1.4142135623730951
2,-0.21717171717171713,0.11616161616161624,0.8134292697086157
3,-0.07575757575757575,0.1767676767676768,0.660284727087039
4,0.005050505050505083,-0.29797979797979796,0.939013716904412
5,0.4191919191919192,0.045454545454545525,0.4616725204859166
6,-0.28787878787878785,-0.4595959595959596,1.2416027505052647
7,-0.35858585858585856,0.015151515151515249,0.9860262318130727
8,0.31818181818181823,0.33838383838383845,0.24326453694529881
9,0.48989898989898994,-0.17676767676767674,0.6768430532424627
10,-0.19696969696969696,-0.3686868686868687,1.1137251161408852
11,-0.3181818181818182,0.24747474747474751,0.8562654324251612
12,-0.398989898989899,0.3787878787878789,0.9071246975000795
13,0.43939393939393945,-0.22727272727272724,0.7297936108358967
14,0.3282828282828284,0.3484848484848485,0.22900573835867935
15,0.11616161616161624,0.28787878787878796,0.4385513807291395
16,-0.3888888888888889,-0.015151515151515138,1.0273775062522175
17,0.5,0.5,0
