0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.518014769444272875e-02,-9.248815663677431020e-01,-8.877513337748542399e-02,1.673301360142549765e-02,8.218699307183850722e-03,-3.127357156762487853e-03
5.129175635626598978e-02,-6.774138585232649667e-01,-3.973533165221435626e-01,8.574737805365498233e-02,2.791293091044997829e-02,-1.157199040029618410e-02
8.213851352325379773e-02,-2.338325757192663279e-01,-9.121265296674043732e-01,1.652002171651557327e-01,4.490463934475601854e-02,-2.076887185054169041e-02
8.014499677745770545e-02,3.898718182851191871e-01,-1.356776267270610958e+00,-8.952779488101404032e-03,4.374182911488198183e-02,-2.560734011506191760e-02
2.005430750536704720e-02,1.072215449395590214e+00,-1.227740231889317579e+00,-8.235259961425730468e-01,1.013356484396653150e-02,-2.109494727670561953e-02
-9.512340459608119303e-02,1.284296974605860786e+00,1.956831267361884286e-01,-2.474810624298736439e+00,-5.323371177347582806e-02,-7.474673513165132170e-03
-4.893387004251417149e-01,1.746444193944256984e+00,1.147861367154195511e+00,-3.854008356595643114e+00,-2.705992634563088028e-01,-9.513570644766239370e-02
-6.290341640188609196e-01,2.641454238559255874e+00,6.083252866581492224e-01,-4.154443021770314104e+00,-3.501776073299132097e-01,-1.859517501080743540e-01
-6.334361245054770384e-01,3.523904346051289771e+00,-6.162943359366794827e-01,-3.747444438771958986e+00,-3.507484913543588156e-01,-2.525888542477158216e-01
-5.801445609084578958e-01,4.107485391776343420e+00,-1.292294276392302210e+00,-3.580902526498058958e+00,-3.126812320272264190e-01,-3.152974164380244471e-01
-4.781409783746819464e-01,4.538744392743289779e+00,-1.740443133939317821e+00,-3.489994057658936999e+00,-2.365575506301929587e-01,-3.747057820483739032e-01
-2.957361282341938180e-01,4.929124629646937983e+00,-2.210842777577508134e+00,-3.336300308464601905e+00,-9.341877775922251270e-02,-4.389672308342791873e-01
-5.470731345354051117e-02,5.368517833139891060e+00,-2.774700258555739207e+00,-3.136862318290477347e+00,1.046642852950630115e-01,-5.307068047819544221e-01
9.186297031548767977e-02,5.955985676441534871e+00,-3.458672278326419214e+00,-2.967447000175689187e+00,2.301481339604611598e-01,-6.352954959261689627e-01
9.939620385277014858e-02,6.703650070511926629e+00,-4.526456147631350291e+00,-2.583530280139974877e+00,2.364331819527675516e-01,-7.197346994869385783e-01
-2.600628830020240700e-01,7.909732147413643943e+00,-7.023293778400002019e+00,-1.223238583512525457e+00,-9.544069699168206133e-02,-8.028047472107955329e-01
-6.619127592739579846e-01,8.897041698321075387e+00,-8.736211486550340410e+00,-4.367571416241868287e-01,-4.727676175629239586e-01,-9.323389260483259111e-01
-6.891566185450049842e-01,9.721414005574258610e+00,-9.529287948933008678e+00,-4.048364075973501786e-01,-4.977762969805736293e-01,-1.031766019858310734e+00
-5.507903757003093093e-01,1.032459514251616284e+01,-1.010067074738799597e+01,-3.631558356750090311e-01,-3.615231032455397120e-01,-1.129450186920098131e+00
-3.327080859361074561e-01,1.075847629456257870e+01,-1.057323543221413686e+01,-2.495808141919786116e-01,-1.446926723453735020e-01,-1.238041725581139563e+00
-1.605722720615395949e-01,1.113550777109385592e+01,-1.092838603780521112e+01,-1.972439806003595253e-01,2.777167715963112585e-02,-1.353997165967586680e+00
-5.745819216653292455e-02,1.154427269710769011e+01,-1.123068545754160219e+01,-2.299746153725983067e-01,1.315381410962985498e-01,-1.469488229264274581e+00
1.043678233204990615e-03,1.208832792255150324e+01,-1.170203667529027491e+01,-2.294095972934699634e-01,1.905590047486689365e-01,-1.583158402420059341e+00
1.023178101621110073e-02,1.293482724249403404e+01,-1.280237258257958111e+01,8.989887003133961718e-02,2.006959872958124780e-01,-1.689553139210702160e+00
-1.111466875091942363e-01,1.389958498537514409e+01,-1.366372149960114868e+01,2.605304484236818652e-02,8.445404767552397440e-02,-1.775283783197455945e+00
-5.344523694360912014e-01,1.452610613519007288e+01,-1.307746676839224698e+01,-1.170174385192705779e+00,-3.206121307388269392e-01,-1.819560753526002106e+00
-6.377304577123399376e-01,1.463538050859570028e+01,-1.143000771676236305e+01,-2.918520068957142222e+00,-4.188076271106443982e-01,-1.855862008088495552e+00
-6.896582303933187497e-01,1.526224382287344028e+01,-1.104856220887312901e+01,-3.884102226876648967e+00,-4.672679030111010490e-01,-1.926325432780389368e+00
-6.867640693607091062e-01,1.589557867117498979e+01,-1.131161701663211616e+01,-4.202479256790624618e+00,-4.638924042784854374e-01,-2.011470796391939153e+00
-6.401626024205939736e-01,1.634043671925251218e+01,-1.167990577689820952e+01,-4.225282649794388945e+00,-4.209309570046932958e-01,-2.106178846901916479e+00
-5.760089080440252696e-01,1.658210677942031097e+01,-1.183427175072886151e+01,-4.258143438435076256e+00,-3.636147990682550013e-01,-2.205604989941028826e+00
-5.319860567387580952e-01,1.662320593599513074e+01,-1.163635949481696841e+01,-4.443196293058694124e+00,-3.251984219327830328e-01,-2.301912918806502173e+00
-5.278855503701092022e-01,1.650211372895938311e+01,-1.110513089337327131e+01,-4.799627106582795122e+00,-3.210840246929880792e-01,-2.391691138626376834e+00
-5.461034646400985126e-01,1.628633812799643366e+01,-1.033392026459751456e+01,-5.302159666704884700e+00,-3.350354206681258606e-01,-2.476256067484845946e+00
-5.762019047471415023e-01,1.600114321590978150e+01,-9.350858464720127827e+00,-5.953217088613604879e+00,-3.577381702761148197e-01,-2.551396772910738076e+00
-5.984611317360506444e-01,1.547566631603729626e+01,-8.085271142971132363e+00,-6.657255925187934409e+00,-3.743117052527889510e-01,-2.616838430516887914e+00
-4.483286201670100835e-01,1.437059256446220523e+01,-5.578879917828482249e+00,-8.036301587147525183e+00,-2.673189438217916103e-01,-2.706131669666516970e+00
-1.504992529095037362e-02,1.336959850398842065e+01,-3.810479451135335260e+00,-8.783700969460316088e+00,3.973188363983101712e-02,-2.777354029215629794e+00
